7,16E+01;3,42E+01;37,44;
4,47E+01;2,09E+01;23,76;
1,57E+02;1,05E+02;51,98;
7,01E+01;2,75E+01;42,65;
2,50E+01;2,11E+01;3,86;
5,34E+01;5,46E+01;-1,16;
2,38E+01;2,80E+01;-4,20;
1,62E+01;2,91E+01;-12,89;
2,55E+01;4,60E+01;-20,53;
1,29E+01;2,05E+01;-7,55;
6,18E+01;4,93E+01;12,46;
3,59E+01;2,91E+01;6,81;
2,15E+01;4,23E+01;-20,81;
1,11E+01;3,88E+01;-27,65;
6,71E+01;3,32E+01;33,88;
8,65E+01;8,66E+01;-0,06;
5,50E+01;3,53E+01;19,75;
7,19E+01;3,57E+01;36,21;
5,79E+01;4,13E+01;16,59;
3,83E+01;4,92E+01;-10,86;
3,40E+01;2,90E+01;4,95;
3,76E+01;3,61E+01;1,54;
2,56E+01;2,17E+01;3,94;
1,01E+02;7,66E+01;24,68;
5,32E+01;4,73E+01;5,86;
3,22E+01;3,68E+01;-4,64;
2,07E+01;2,05E+01;0,25;
4,90E+01;3,17E+01;17,33;
5,80E+01;4,45E+01;13,53;
7,29E+01;4,17E+01;31,21;
3,72E+01;4,71E+01;-9,92;
4,25E+01;3,07E+01;11,78;
4,89E+01;2,69E+01;21,99;
6,20E+01;4,72E+01;14,84;
2,50E+01;3,95E+01;-14,53;
4,73E+01;5,66E+01;-9,33;
4,72E+01;4,37E+01;3,48;
2,18E+01;3,63E+01;-14,45;
5,20E+01;3,84E+01;13,56;
9,07E+01;4,29E+01;47,79;
3,11E+01;2,03E+01;10,82;
4,71E+01;3,72E+01;9,94;
3,80E+01;3,12E+01;6,80;
4,81E+01;3,51E+01;13,01;
6,60E+01;4,25E+01;23,47;
8,39E+01;6,81E+01;15,84;
8,76E+01;4,88E+01;38,79;
5,70E+01;5,82E+01;-1,16;
2,83E+01;2,07E+01;7,60;
3,50E+01;5,11E+01;-16,06;
3,57E+01;2,83E+01;7,39;
1,56E+02;9,85E+01;57,30;
4,75E+01;2,30E+01;24,45;
9,57E+01;4,77E+01;47,98;
2,16E+01;2,21E+01;-0,52;
2,10E+01;2,04E+01;0,63;
3,14E+01;2,16E+01;9,84;
4,11E+01;3,89E+01;2,19;
2,40E+01;2,03E+01;3,72;
3,71E+01;2,25E+01;14,65;
5,48E+01;3,85E+01;16,30;
1,10E+01;2,01E+01;-9,06;
1,24E+01;2,01E+01;-7,66;
8,48E+01;6,08E+01;24,02;
2,18E+01;2,02E+01;1,57;
1,20E+01;2,02E+01;-8,19;
1,82E+01;2,05E+01;-2,25;
1,31E+01;2,15E+01;-8,40;
1,47E+01;2,13E+01;-6,63;
2,59E+01;2,64E+01;-0,46;
2,99E+01;2,62E+01;3,71;
2,28E+01;2,19E+01;0,86;
2,69E+01;2,19E+01;5,01;
3,81E+01;3,25E+01;5,63;
3,17E+01;2,00E+01;11,68;
7,41E+01;4,30E+01;31,13;
4,78E+01;4,09E+01;6,86;
2,65E+01;2,82E+01;-1,67;
1,85E+01;2,04E+01;-1,92;
2,43E+01;2,09E+01;3,38;
1,96E+01;2,01E+01;-0,49;
2,87E+01;2,19E+01;6,79;
3,96E+01;2,76E+01;11,99;
3,02E+01;2,42E+01;5,98;
6,29E+01;4,81E+01;14,84;
3,40E+01;3,99E+01;-5,91;
4,17E+01;3,68E+01;4,86;
3,09E+01;4,01E+01;-9,19;
5,41E+01;6,43E+01;-10,15;
2,43E+01;3,24E+01;-8,11;
3,45E+01;2,14E+01;13,11;
2,41E+01;2,17E+01;2,40;
3,21E+01;3,00E+01;2,05;
2,60E+01;2,58E+01;0,23;
2,51E+01;3,70E+01;-11,87;
5,10E+01;6,24E+01;-11,41;
2,24E+01;2,66E+01;-4,23;
4,52E+01;4,43E+01;0,89;
4,19E+01;4,14E+01;0,49;
2,84E+01;2,05E+01;7,95;
4,68E+01;2,03E+01;26,55;
3,49E+01;2,46E+01;10,32;
1,09E+02;7,23E+01;36,45;
4,24E+01;3,16E+01;10,82;
1,04E+02;1,17E+02;-12,86;
1,66E+01;2,03E+01;-3,70;
3,69E+01;2,51E+01;11,76;
2,48E+01;2,15E+01;3,30;
2,17E+01;2,09E+01;0,79;
1,16E+01;2,22E+01;-10,62;
9,70E+00;2,09E+01;-11,19;
2,20E+01;2,65E+01;-4,55;
2,96E+01;2,15E+01;8,13;
9,20E+00;1,99E+01;-10,68;
2,60E+01;2,97E+01;-3,67;
2,24E+01;2,24E+01;0,04;
2,28E+01;2,26E+01;0,22;
1,32E+01;2,03E+01;-7,05;
9,24E+01;3,23E+01;60,09;
3,84E+01;2,32E+01;15,18;
1,68E+01;2,06E+01;-3,78;
3,18E+01;2,21E+01;9,69;
2,60E+01;2,20E+01;4,03;
1,67E+01;2,27E+01;-5,99;
2,31E+01;2,15E+01;1,55;
3,13E+01;2,25E+01;8,85;
2,64E+01;2,16E+01;4,76;
3,34E+01;5,07E+01;-17,32;
1,21E+01;2,07E+01;-8,59;
8,92E+01;6,46E+01;24,64;
4,66E+01;2,57E+01;20,94;
2,51E+01;2,34E+01;1,73;
6,26E+01;3,85E+01;24,13;
1,76E+01;2,25E+01;-4,85;
8,84E+01;6,84E+01;19,96;
8,62E+01;2,18E+01;64,45;
4,69E+01;2,03E+01;26,59;
3,40E+01;2,26E+01;11,41;
4,71E+01;3,34E+01;13,69;
5,43E+01;2,07E+01;33,63;
8,99E+01;4,33E+01;46,65;
6,86E+01;4,77E+01;20,88;
5,63E+01;2,54E+01;30,86;
7,79E+01;3,33E+01;44,56;
6,60E+01;5,59E+01;10,09;
5,76E+01;5,00E+01;7,60;
6,08E+01;2,93E+01;31,50;
2,03E+01;2,75E+01;-7,25;
6,93E+01;4,94E+01;19,86;
7,28E+01;5,50E+01;17,80;
5,20E+01;4,60E+01;5,97;
7,33E+01;4,47E+01;28,61;
3,68E+01;2,22E+01;14,58;
3,82E+01;2,27E+01;15,48;
6,00E+01;5,00E+01;9,97;
5,74E+01;2,56E+01;31,78;
7,75E+01;4,57E+01;31,78;
3,71E+01;2,04E+01;16,72;
1,40E+01;2,09E+01;-6,94;
4,53E+01;4,84E+01;-3,08;
1,31E+01;2,00E+01;-6,95;
5,38E+01;3,52E+01;18,58;
2,25E+01;2,07E+01;1,83;
1,61E+01;2,07E+01;-4,62;
2,88E+01;2,14E+01;7,44;
6,59E+01;6,24E+01;3,49;
4,45E+01;2,13E+01;23,17;
2,89E+01;2,15E+01;7,37;
8,33E+01;5,33E+01;30,02;
2,34E+01;2,28E+01;0,59;
2,95E+01;2,29E+01;6,59;
4,23E+01;3,54E+01;6,92;
3,50E+01;2,28E+01;12,16;
2,02E+01;2,30E+01;-2,85;
2,62E+01;2,73E+01;-1,10;
1,86E+01;2,19E+01;-3,31;
1,66E+01;2,23E+01;-5,74;
1,52E+01;4,53E+01;-30,08;
2,05E+01;2,14E+01;-0,94;
4,88E+01;4,57E+01;3,11;
3,43E+01;2,67E+01;7,58;
5,94E+01;3,64E+01;22,99;
2,38E+01;2,41E+01;-0,28;
2,93E+01;2,37E+01;5,60;
1,83E+01;2,42E+01;-5,89;
1,99E+01;1,55E+01;4,38;
5,11E+01;2,47E+01;26,41;
1,93E+01;2,11E+01;-1,84;
2,31E+01;2,22E+01;0,87;
6,65E+01;4,55E+01;21,03;
3,77E+01;2,27E+01;15,04;
3,63E+01;5,62E+01;-19,92;
3,35E+01;2,41E+01;9,39;
2,44E+01;2,77E+01;-3,32;
2,16E+01;2,19E+01;-0,29;
4,74E+01;4,39E+01;3,49;
5,04E+01;4,58E+01;4,59;
3,21E+01;3,35E+01;-1,43;
3,79E+01;3,97E+01;-1,76;
5,18E+01;4,19E+01;9,92;
2,38E+01;2,01E+01;3,66;
6,07E+01;4,96E+01;11,11;
5,71E+01;2,20E+01;35,15;
2,65E+01;2,39E+01;2,56;
5,15E+01;2,84E+01;23,11;
5,92E+01;2,33E+01;35,95;
1,38E+01;2,04E+01;-6,64;
1,88E+01;3,08E+01;-11,97;
2,47E+01;2,44E+01;0,33;
1,17E+01;1,93E+01;-7,55;
2,01E+01;2,15E+01;-1,43;
1,14E+01;2,13E+01;-9,88;
4,44E+01;2,43E+01;20,09;
1,53E+01;2,06E+01;-5,34;
2,56E+01;2,10E+01;4,65;
3,67E+01;2,28E+01;13,89;
2,39E+01;2,19E+01;1,96;
1,21E+01;1,98E+01;-7,73;
2,87E+01;2,86E+01;0,11;
4,97E+01;3,47E+01;15,01;
1,06E+01;2,02E+01;-9,56;
4,82E+01;3,89E+01;9,33;
1,13E+01;2,03E+01;-9,00;
3,78E+01;3,16E+01;6,16;
1,80E+01;2,18E+01;-3,83;
1,97E+01;2,90E+01;-9,35;
3,55E+01;2,24E+01;13,09;
6,32E+01;3,75E+01;25,73;
2,51E+01;3,91E+01;-14,02;
3,48E+01;2,62E+01;8,60;
6,98E+01;4,47E+01;25,11;
4,00E+01;4,65E+01;-6,50;
4,06E+01;2,09E+01;19,66;
2,91E+01;2,59E+01;3,18;
1,67E+01;2,10E+01;-4,35;
2,66E+01;2,22E+01;4,41;
7,01E+01;2,14E+01;48,68;
5,33E+01;3,12E+01;22,10;
4,57E+01;4,91E+01;-3,42;
2,54E+01;1,85E+01;6,87;
2,75E+01;2,19E+01;5,64;
1,01E+01;2,01E+01;-9,96;
6,70E+01;2,15E+01;45,48;
8,52E+01;5,52E+01;29,98;
6,29E+01;3,16E+01;31,31;
8,43E+01;7,34E+01;10,86;
2,92E+01;6,47E+01;-35,49;
4,17E+01;2,50E+01;16,73;
1,32E+01;2,13E+01;-8,11;
1,82E+01;2,26E+01;-4,42;
2,46E+01;2,37E+01;0,93;
5,38E+01;3,75E+01;16,27;
1,49E+01;2,16E+01;-6,74;
4,70E+01;4,98E+01;-2,84;
2,73E+01;2,38E+01;3,47;
2,27E+01;1,96E+01;3,12;
2,23E+01;2,12E+01;1,14;
9,78E+01;6,49E+01;32,93;
1,56E+01;2,90E+01;-13,35;
1,62E+01;2,70E+01;-10,77;
1,14E+01;1,99E+01;-8,54;
3,49E+01;2,64E+01;8,49;
3,87E+01;3,17E+01;7,03;
2,32E+01;2,52E+01;-1,97;
1,23E+01;1,68E+01;-4,48;
1,34E+01;2,10E+01;-7,65;
1,62E+01;2,45E+01;-8,35;
2,04E+01;2,20E+01;-1,58;
2,23E+01;2,51E+01;-2,79;
4,58E+01;2,95E+01;16,35;
4,68E+01;3,97E+01;7,11;
4,50E+00;2,01E+01;-15,56;
2,23E+01;3,22E+01;-9,92;
5,10E+00;2,03E+01;-15,20;
2,67E+01;2,36E+01;3,11;
1,22E+01;2,03E+01;-8,14;
1,69E+01;2,05E+01;-3,65;
2,68E+01;2,09E+01;5,89;
2,28E+01;3,48E+01;-12,01;
1,03E+01;2,10E+01;-10,65;
2,34E+01;2,02E+01;3,17;
1,88E+01;2,13E+01;-2,47;
6,45E+01;4,52E+01;19,28;
1,07E+01;2,19E+01;-11,24;
1,70E+01;2,05E+01;-3,50;
2,81E+01;2,25E+01;5,55;
2,50E+01;2,96E+01;-4,58;
8,00E+00;2,08E+01;-12,77;
8,94E+01;6,64E+01;23,03;
2,82E+01;2,17E+01;6,53;
2,41E+01;2,15E+01;2,58;
2,69E+01;2,48E+01;2,15;
1,39E+01;2,07E+01;-6,82;
1,92E+01;1,99E+01;-0,67;
9,10E+00;1,99E+01;-10,82;
2,15E+01;2,54E+01;-3,86;
1,23E+01;2,06E+01;-8,34;
1,76E+01;2,14E+01;-3,77;
5,62E+01;4,95E+01;6,73;
1,79E+01;2,03E+01;-2,35;
1,88E+01;2,70E+01;-8,23;
5,09E+01;5,35E+01;-2,63;
1,14E+01;1,99E+01;-8,52;
3,32E+01;3,56E+01;-2,39;
2,30E+01;2,21E+01;0,94;
5,70E+00;2,02E+01;-14,53;
2,47E+01;3,68E+01;-12,08;
2,73E+01;3,53E+01;-7,95;
2,85E+01;4,02E+01;-11,66;
3,90E+00;2,05E+01;-16,60;
2,43E+01;2,89E+01;-4,58;
2,11E+01;2,01E+01;1,01;
2,27E+01;2,17E+01;1,04;
2,01E+01;2,10E+01;-0,85;
1,75E+01;2,18E+01;-4,28;
1,87E+01;2,09E+01;-2,17;
1,83E+01;2,08E+01;-2,51;
4,29E+01;2,75E+01;15,38;
2,63E+01;2,61E+01;0,24;
3,02E+01;2,45E+01;5,65;
2,70E+01;2,20E+01;4,98;
1,10E+01;2,01E+01;-9,09;
3,34E+01;2,15E+01;11,87;
1,04E+01;2,08E+01;-10,41;
8,60E+00;2,20E+01;-13,43;
1,39E+01;2,16E+01;-7,73;
2,60E+01;2,11E+01;4,94;
3,09E+01;2,94E+01;1,51;
7,00E+00;1,98E+01;-12,81;
3,17E+01;2,20E+01;9,70;
3,19E+01;2,23E+01;9,60;
3,24E+01;2,26E+01;9,78;
2,57E+01;2,89E+01;-3,22;
7,65E+01;3,90E+01;37,47;
3,55E+01;2,08E+01;14,72;
3,55E+01;3,36E+01;1,94;
3,38E+01;2,19E+01;11,89;
2,96E+01;2,12E+01;8,40;
2,66E+01;2,10E+01;5,63;
2,37E+01;2,41E+01;-0,44;
9,10E+00;1,98E+01;-10,70;
9,50E+00;2,00E+01;-10,55;
1,97E+01;2,28E+01;-3,07;
1,09E+01;2,41E+01;-13,23;
9,10E+00;2,06E+01;-11,52;
2,09E+01;2,25E+01;-1,55;
1,95E+01;2,42E+01;-4,73;
1,75E+01;2,30E+01;-5,45;
2,45E+01;2,47E+01;-0,23;
1,10E+01;2,01E+01;-9,11;
2,09E+01;2,69E+01;-6,04;
1,92E+01;2,24E+01;-3,16;
1,02E+01;2,00E+01;-9,85;
2,17E+01;2,20E+01;-0,32;
1,98E+01;2,00E+01;-0,17;
8,00E+00;2,10E+01;-12,97;
1,52E+01;2,07E+01;-5,47;
2,23E+01;2,35E+01;-1,25;
1,64E+01;2,73E+01;-10,93;
7,80E+00;2,03E+01;-12,50;
6,50E+00;2,01E+01;-13,59;
3,15E+01;2,09E+01;10,58;
2,55E+01;2,00E+01;5,55;
6,41E+01;5,75E+01;6,60;
6,13E+01;3,71E+01;24,17;
3,89E+01;2,78E+01;11,12;
2,96E+01;2,44E+01;5,23;
1,44E+01;2,00E+01;-5,62;
2,92E+01;2,28E+01;6,37;
4,68E+01;3,51E+01;11,67;
1,28E+01;2,05E+01;-7,72;
3,18E+01;3,44E+01;-2,64;
3,80E+00;5,78E+00;-1,98;
4,30E+01;2,82E+01;14,78;
1,96E+01;2,06E+01;-1,04;
3,92E+01;5,30E+01;-13,80;
4,23E+01;3,61E+01;6,17;
1,01E+01;2,03E+01;-10,15;
1,83E+01;2,17E+01;-3,37;
1,82E+01;2,58E+01;-7,64;
1,83E+01;4,83E+01;-29,98;
2,30E+00;1,94E+01;-17,11;
1,22E+01;2,30E+01;-10,83;
1,74E+01;2,13E+01;-3,90;
1,00E+01;2,10E+01;-10,98;
1,06E+01;2,01E+01;-9,52;
2,20E+00;1,98E+01;-17,64;
2,40E+00;1,88E+01;-16,41;
4,34E+01;4,76E+01;-4,22;
7,00E+00;2,06E+01;-13,63;
2,50E+00;1,93E+01;-16,84;
1,58E+01;2,00E+01;-4,18;
9,40E+00;2,23E+01;-12,85;
5,89E+01;4,06E+01;18,28;
6,02E+01;8,09E+01;-20,74;
1,11E+02;1,14E+02;-2,36;
4,28E+01;4,99E+01;-7,11;
4,41E+01;4,06E+01;3,51;
2,17E+01;2,39E+01;-2,22;
4,94E+01;3,04E+01;19,04;
8,09E+01;5,65E+01;24,37;
3,17E+01;2,14E+01;10,29;
3,54E+01;1,22E+01;23,20;
2,49E+01;4,30E+01;-18,07;
3,10E+01;3,52E+01;-4,19;
3,55E+01;2,69E+01;8,61;
3,77E+01;5,32E+01;-15,49;
5,04E+01;2,49E+01;25,49;
8,96E+01;6,33E+01;26,35;
1,51E+01;2,41E+01;-9,01;
2,41E+01;2,01E+01;3,98;
3,44E+01;2,32E+01;11,24;
1,38E+01;2,07E+01;-6,87;
3,58E+01;2,65E+01;9,27;
1,98E+01;2,02E+01;-0,40;
1,24E+01;2,00E+01;-7,63;
1,52E+01;2,07E+01;-5,53;
1,48E+01;2,02E+01;-5,43;
1,52E+01;2,06E+01;-5,41;
2,76E+01;2,26E+01;4,98;
7,70E+00;1,98E+01;-12,13;
1,01E+01;2,02E+01;-10,12;
1,66E+01;2,02E+01;-3,57;
5,41E+01;3,97E+01;14,38;
1,32E+01;2,19E+01;-8,69;
2,88E+01;3,07E+01;-1,86;
1,58E+01;1,76E+01;-1,78;
1,66E+01;2,15E+01;-4,95;
2,75E+01;3,08E+01;-3,31;
2,06E+01;2,16E+01;-0,99;
2,51E+01;2,02E+01;4,87;
2,64E+01;2,43E+01;2,09;
5,85E+01;3,61E+01;22,44;
3,79E+01;2,03E+01;17,60;
4,01E+01;3,05E+01;9,55;
4,02E+01;3,05E+01;9,70;
2,96E+01;3,72E+01;-7,62;
3,52E+01;2,06E+01;14,59;
3,85E+01;2,29E+01;15,61;
2,51E+01;2,01E+01;4,98;
2,69E+01;3,17E+01;-4,83;
2,02E+01;1,99E+01;0,29;
4,01E+01;2,54E+01;14,69;
2,75E+01;2,21E+01;5,38;
2,91E+01;2,07E+01;8,44;
1,71E+01;2,07E+01;-3,63;
3,54E+01;4,63E+01;-10,88;
2,91E+01;2,62E+01;2,87;
2,65E+01;4,53E+01;-18,78;
3,87E+01;3,31E+01;5,61;
2,98E+01;2,16E+01;8,17;
3,72E+01;2,86E+01;8,61;
1,98E+01;2,08E+01;-1,04;
